order_id,customer_id,order_date,order_status,shipping_city,shipping_state,payment_method
801,561,2025-09-12,Returned,Kolkata,West Bengal,UPI
802,627,2025-12-24,Delivered,Mumbai,Maharashtra,Cash on Delivery
803,383,2025-12-05,Delivered,Kolkata,West Bengal,Cash on Delivery
804,325,2025-05-13,Returned,Lucknow,Uttar Pradesh,Credit Card
805,183,2025-10-03,Cancelled,Chennai,Tamil Nadu,Cash on Delivery
806,53,2025-11-29,Delivered,Pune,Maharashtra,UPI
807,287,2025-09-13,Delivered,Lucknow,Uttar Pradesh,Cash on Delivery
808,217,2025-11-23,Delivered,Chennai,Tamil Nadu,UPI
809,562,2025-10-10,Delivered,Chennai,Tamil Nadu,Cash on Delivery
810,512,2025-12-04,Delivered,Bengaluru,Karnataka,Net Banking
811,285,2025-07-17,Delivered,Chennai,Tamil Nadu,Net Banking
812,479,2025-04-27,Returned,Ahmedabad,Gujarat,Cash on Delivery
813,98,2025-11-24,Delivered,Pune,Maharashtra,Credit Card
814,167,2025-07-25,Delivered,Delhi,Delhi,Debit Card
815,1,2025-08-08,Delivered,Kochi,Kerala,Debit Card
816,569,2025-12-19,Delivered,Lucknow,Uttar Pradesh,Debit Card
817,312,2025-01-02,Delivered,Mumbai,Maharashtra,Net Banking
818,110,2025-10-03,Delivered,Mumbai,Maharashtra,Cash on Delivery
819,497,2025-06-17,Cancelled,Ahmedabad,Gujarat,Cash on Delivery
820,240,2025-01-23,Delivered,Delhi,Delhi,UPI
821,646,2025-07-22,Delivered,Pune,Maharashtra,UPI
822,182,2025-03-11,Delivered,Ahmedabad,Gujarat,Net Banking
823,575,2025-05-15,Delivered,Bengaluru,Karnataka,Net Banking
824,293,2025-11-08,Delivered,Chennai,Tamil Nadu,Debit Card
825,528,2025-12-11,Returned,Jaipur,Rajasthan,Credit Card
826,539,2025-07-19,Delivered,Ahmedabad,Gujarat,UPI
827,112,2025-05-09,Delivered,Chennai,Tamil Nadu,UPI
828,48,2025-01-07,Delivered,Chennai,Tamil Nadu,Credit Card
829,170,2025-07-17,Delivered,Nagpur,Maharashtra,Credit Card
830,692,2025-11-09,Delivered,Hyderabad,Telangana,Debit Card
831,528,2025-11-13,Delivered,Jaipur,Rajasthan,Credit Card
832,125,2025-09-09,Delivered,Kochi,Kerala,Net Banking
833,466,2025-03-27,Delivered,Kochi,Kerala,Cash on Delivery
834,45,2025-12-01,Delivered,Bengaluru,Karnataka,UPI
835,52,2025-12-16,Delivered,Pune,Maharashtra,Credit Card
836,16,2025-04-28,Cancelled,Bengaluru,Karnataka,Cash on Delivery
837,458,2025-11-28,Returned,Chennai,Tamil Nadu,Debit Card
838,580,2025-08-19,Delivered,Nagpur,Maharashtra,Debit Card
839,453,2025-09-15,Delivered,Pune,Maharashtra,Cash on Delivery
840,138,2025-09-04,Delivered,Delhi,Delhi,Net Banking
841,343,2025-07-15,Delivered,Bengaluru,Karnataka,Cash on Delivery
842,594,2025-11-08,Delivered,Kochi,Kerala,Cash on Delivery
843,189,2025-07-17,Delivered,Ahmedabad,Gujarat,Cash on Delivery
844,66,2025-12-29,Cancelled,Delhi,Delhi,Cash on Delivery
845,175,2025-12-20,Delivered,Ahmedabad,Gujarat,Debit Card
846,621,2025-12-29,Delivered,Nagpur,Maharashtra,Cash on Delivery
847,673,2025-01-08,Delivered,Hyderabad,Telangana,Debit Card
848,220,2025-11-28,Delivered,Lucknow,Uttar Pradesh,Net Banking
849,404,2025-04-03,Delivered,Bengaluru,Karnataka,Net Banking
850,599,2025-11-06,Delivered,Lucknow,Uttar Pradesh,Cash on Delivery
851,690,2025-07-04,Delivered,Kolkata,West Bengal,UPI
852,175,2025-03-16,Returned,Jaipur,Rajasthan,Debit Card
853,35,2025-01-24,Delivered,Nagpur,Maharashtra,Credit Card
854,592,2025-12-27,Cancelled,Bengaluru,Karnataka,Debit Card
855,443,2025-11-27,Returned,Chennai,Tamil Nadu,Cash on Delivery
856,222,2025-01-23,Delivered,Kochi,Kerala,UPI
857,90,2025-01-03,Delivered,Chennai,Tamil Nadu,Debit Card
858,136,2025-12-12,Delivered,Ahmedabad,Gujarat,Net Banking
859,117,2025-12-28,Delivered,Mumbai,Maharashtra,UPI
860,586,2025-12-17,Delivered,Kochi,Kerala,Debit Card
861,152,2025-05-09,Delivered,Pune,Maharashtra,Debit Card
862,463,2025-10-04,Delivered,Chennai,Tamil Nadu,Debit Card
863,389,2025-01-05,Returned,Bengaluru,Karnataka,Debit Card
864,73,2025-12-14,Delivered,Bengaluru,Karnataka,Net Banking
865,389,2025-12-08,Delivered,Bengaluru,Karnataka,UPI
866,335,2025-06-23,Delivered,Ahmedabad,Gujarat,Net Banking
867,451,2025-04-29,Returned,Nagpur,Maharashtra,Debit Card
868,613,2025-01-07,Delivered,Chennai,Tamil Nadu,Credit Card
869,497,2025-12-24,Delivered,Chennai,Tamil Nadu,Cash on Delivery
870,253,2025-03-31,Delivered,Pune,Maharashtra,Cash on Delivery
871,64,2025-10-08,Cancelled,Bengaluru,Karnataka,Net Banking
872,452,2025-01-11,Delivered,Chennai,Tamil Nadu,Debit Card
873,564,2025-12-08,Delivered,Ahmedabad,Gujarat,Credit Card
874,301,2025-08-04,Returned,Kolkata,West Bengal,Cash on Delivery
875,271,2025-02-15,Delivered,Delhi,Delhi,Debit Card
876,89,2025-11-11,Cancelled,Hyderabad,Telangana,Net Banking
877,275,2025-03-24,Delivered,Chennai,Tamil Nadu,Credit Card
878,42,2025-02-04,Delivered,Hyderabad,Telangana,Net Banking
879,444,2025-02-27,Delivered,Jaipur,Rajasthan,Cash on Delivery
880,28,2025-12-27,Returned,Jaipur,Rajasthan,Credit Card
881,104,2025-01-28,Delivered,Mumbai,Maharashtra,Credit Card
882,633,2025-01-31,Cancelled,Mumbai,Maharashtra,Cash on Delivery
883,207,2025-03-07,Delivered,Kolkata,West Bengal,Credit Card
884,249,2025-12-27,Delivered,Chennai,Tamil Nadu,Credit Card
885,322,2025-08-22,Delivered,Ahmedabad,Gujarat,Credit Card
886,59,2025-12-31,Delivered,Jaipur,Rajasthan,Debit Card
887,324,2025-07-08,Cancelled,Kolkata,West Bengal,Net Banking
888,622,2025-04-07,Delivered,Mumbai,Maharashtra,Credit Card
889,189,2025-06-14,Delivered,Ahmedabad,Gujarat,Cash on Delivery
890,615,2025-11-13,Delivered,Ahmedabad,Gujarat,UPI
891,553,2025-11-16,Delivered,Bengaluru,Karnataka,Credit Card
892,498,2025-07-09,Delivered,Pune,Maharashtra,Debit Card
893,295,2025-05-19,Delivered,Pune,Maharashtra,Credit Card
894,544,2025-11-22,Delivered,Lucknow,Uttar Pradesh,Cash on Delivery
895,197,2025-05-16,Delivered,Kolkata,West Bengal,Net Banking
896,256,2025-07-31,Delivered,Delhi,Delhi,UPI
897,652,2025-05-24,Delivered,Chennai,Tamil Nadu,Debit Card
898,512,2025-11-30,Delivered,Bengaluru,Karnataka,Credit Card
899,272,2025-11-01,Delivered,Kochi,Kerala,Debit Card
900,125,2025-07-08,Cancelled,Kochi,Kerala,Net Banking
901,64,2025-06-13,Returned,Bengaluru,Karnataka,Credit Card
902,303,2025-02-14,Delivered,Ahmedabad,Gujarat,Credit Card
903,500,2025-01-14,Delivered,Bengaluru,Karnataka,Net Banking
904,264,2025-04-20,Delivered,Mumbai,Maharashtra,Net Banking
905,456,2025-12-25,Cancelled,Bengaluru,Karnataka,Net Banking
906,11,2025-09-19,Delivered,Chennai,Tamil Nadu,Credit Card
907,392,2025-09-10,Delivered,Ahmedabad,Gujarat,Debit Card
908,138,2025-11-21,Delivered,Delhi,Delhi,Cash on Delivery
909,149,2025-07-10,Delivered,Nagpur,Maharashtra,Net Banking
910,151,2025-03-04,Delivered,Kochi,Kerala,Credit Card
911,89,2025-07-17,Delivered,Hyderabad,Telangana,Debit Card
912,437,2025-12-11,Delivered,Bengaluru,Karnataka,Cash on Delivery
913,188,2025-02-06,Delivered,Delhi,Delhi,Debit Card
914,350,2025-04-21,Cancelled,Lucknow,Uttar Pradesh,Credit Card
915,7,2025-12-11,Returned,Kochi,Kerala,Debit Card
916,628,2025-06-28,Delivered,Bengaluru,Karnataka,Debit Card
917,47,2025-08-19,Delivered,Bengaluru,Karnataka,UPI
918,553,2025-04-06,Delivered,Ahmedabad,Gujarat,Cash on Delivery
919,115,2025-06-14,Returned,Hyderabad,Telangana,Debit Card
920,250,2025-09-26,Delivered,Delhi,Delhi,Net Banking
921,520,2025-11-05,Delivered,Pune,Maharashtra,Cash on Delivery
922,230,2025-12-04,Returned,Kochi,Kerala,Cash on Delivery
923,302,2025-09-25,Cancelled,Hyderabad,Telangana,Cash on Delivery
924,615,2025-12-11,Delivered,Ahmedabad,Gujarat,Credit Card
925,383,2025-04-15,Delivered,Kolkata,West Bengal,Cash on Delivery
926,371,2025-05-14,Delivered,Ahmedabad,Gujarat,Net Banking
927,17,2025-12-10,Delivered,Kochi,Kerala,Debit Card
928,344,2025-01-10,Delivered,Bengaluru,Karnataka,Net Banking
929,443,2025-02-15,Delivered,Chennai,Tamil Nadu,Credit Card
930,652,2025-04-03,Delivered,Chennai,Tamil Nadu,Credit Card
931,386,2025-04-21,Cancelled,Kochi,Kerala,Debit Card
932,694,2025-12-10,Delivered,Ahmedabad,Gujarat,Net Banking
933,64,2025-04-29,Delivered,Bengaluru,Karnataka,Credit Card
934,358,2025-01-09,Delivered,Kolkata,West Bengal,Debit Card
935,657,2025-10-07,Delivered,Nagpur,Maharashtra,Net Banking
936,389,2025-11-04,Delivered,Mumbai,Maharashtra,Credit Card
937,570,2025-10-27,Delivered,Kochi,Kerala,Debit Card
938,573,2025-02-21,Delivered,Ahmedabad,Gujarat,Net Banking
939,526,2025-11-11,Delivered,Delhi,Delhi,Net Banking
940,354,2025-06-30,Delivered,Chennai,Tamil Nadu,UPI
941,326,2025-11-24,Delivered,Kolkata,West Bengal,Net Banking
942,116,2025-01-01,Delivered,Hyderabad,Telangana,Net Banking
943,616,2025-05-19,Delivered,Bengaluru,Karnataka,Net Banking
944,99,2025-11-16,Delivered,Kochi,Kerala,Credit Card
945,585,2025-03-29,Delivered,Jaipur,Rajasthan,Net Banking
946,21,2025-12-30,Delivered,Bengaluru,Karnataka,Cash on Delivery
947,537,2025-12-03,Delivered,Nagpur,Maharashtra,Credit Card
948,33,2025-12-31,Delivered,Kochi,Kerala,Cash on Delivery
949,526,2025-10-06,Cancelled,Delhi,Delhi,Cash on Delivery
950,106,2025-09-12,Delivered,Chennai,Tamil Nadu,Net Banking
951,100,2025-08-12,Returned,Chennai,Tamil Nadu,UPI
952,575,2025-12-02,Delivered,Lucknow,Uttar Pradesh,Cash on Delivery
953,227,2025-11-10,Delivered,Kolkata,West Bengal,Credit Card
954,403,2025-01-11,Delivered,Pune,Maharashtra,Debit Card
955,551,2025-11-21,Cancelled,Hyderabad,Telangana,Cash on Delivery
956,556,2025-10-01,Delivered,Mumbai,Maharashtra,Credit Card
957,429,2025-12-11,Delivered,Jaipur,Rajasthan,UPI
958,322,2025-11-30,Cancelled,Ahmedabad,Gujarat,Credit Card
959,415,2025-12-29,Delivered,Nagpur,Maharashtra,Net Banking
960,190,2025-07-09,Delivered,Kolkata,West Bengal,Cash on Delivery
961,539,2025-07-29,Delivered,Ahmedabad,Gujarat,Net Banking
962,30,2025-06-03,Delivered,Kolkata,West Bengal,Credit Card
963,222,2025-10-31,Returned,Kochi,Kerala,Net Banking
964,145,2025-01-12,Delivered,Pune,Maharashtra,Debit Card
965,237,2025-11-13,Delivered,Chennai,Tamil Nadu,Credit Card
966,310,2025-10-01,Returned,Jaipur,Rajasthan,Debit Card
967,195,2025-07-23,Delivered,Jaipur,Rajasthan,Credit Card
968,530,2025-04-24,Delivered,Kochi,Kerala,Debit Card
969,448,2025-02-24,Delivered,Kolkata,West Bengal,Net Banking
970,601,2025-07-03,Delivered,Jaipur,Rajasthan,Cash on Delivery
971,582,2025-05-31,Delivered,Ahmedabad,Gujarat,UPI
972,372,2025-01-18,Delivered,Bengaluru,Karnataka,UPI
973,170,2025-01-23,Delivered,Nagpur,Maharashtra,Net Banking
974,130,2025-06-11,Delivered,Mumbai,Maharashtra,UPI
975,325,2025-12-02,Delivered,Lucknow,Uttar Pradesh,Debit Card
976,537,2025-12-24,Delivered,Nagpur,Maharashtra,Net Banking
977,343,2025-12-16,Delivered,Bengaluru,Karnataka,Net Banking
978,612,2025-06-14,Delivered,Kolkata,West Bengal,Credit Card
979,552,2025-07-08,Cancelled,Jaipur,Rajasthan,Debit Card
980,569,2025-06-01,Delivered,Lucknow,Uttar Pradesh,Cash on Delivery
981,534,2025-02-05,Delivered,Nagpur,Maharashtra,Cash on Delivery
982,266,2025-10-13,Delivered,Delhi,Delhi,UPI
983,656,2025-12-15,Delivered,Lucknow,Uttar Pradesh,Credit Card
984,361,2025-02-14,Delivered,Kochi,Kerala,Net Banking
985,300,2025-06-24,Cancelled,Chennai,Tamil Nadu,Cash on Delivery
986,609,2025-09-30,Delivered,Kochi,Kerala,Cash on Delivery
987,441,2025-11-14,Delivered,Kolkata,West Bengal,Debit Card
988,76,2025-11-20,Delivered,Kolkata,West Bengal,Cash on Delivery
989,2,2025-05-17,Delivered,Chennai,Tamil Nadu,Credit Card
990,593,2025-12-03,Delivered,Kolkata,West Bengal,Credit Card
991,637,2025-10-23,Delivered,Mumbai,Maharashtra,Net Banking
992,60,2025-01-07,Delivered,Delhi,Delhi,UPI
993,604,2025-03-04,Delivered,Hyderabad,Telangana,Cash on Delivery
994,652,2025-09-29,Delivered,Chennai,Tamil Nadu,Credit Card
995,349,2025-08-09,Returned,Mumbai,Maharashtra,Net Banking
996,175,2025-11-11,Delivered,Jaipur,Rajasthan,Net Banking
997,2,2025-05-08,Delivered,Chennai,Tamil Nadu,Debit Card
998,254,2025-12-28,Delivered,Jaipur,Rajasthan,Debit Card
999,287,2025-09-18,Cancelled,Lucknow,Uttar Pradesh,Cash on Delivery
1000,373,2025-12-22,Returned,Nagpur,Maharashtra,Cash on Delivery
1001,295,2025-06-29,Delivered,Pune,Maharashtra,Net Banking
1002,326,2025-10-11,Delivered,Bengaluru,Karnataka,Debit Card
1003,5,2025-04-17,Delivered,Hyderabad,Telangana,Cash on Delivery
1004,492,2025-04-24,Delivered,Kochi,Kerala,Net Banking
1005,150,2025-12-31,Delivered,Pune,Maharashtra,Debit Card
1006,432,2025-11-04,Delivered,Kolkata,West Bengal,Cash on Delivery
1007,409,2025-10-28,Delivered,Lucknow,Uttar Pradesh,Cash on Delivery
1008,67,2025-02-25,Delivered,Kochi,Kerala,Net Banking
1009,252,2025-12-01,Cancelled,Mumbai,Maharashtra,UPI
1010,529,2025-12-22,Delivered,Nagpur,Maharashtra,Credit Card
1011,682,2025-11-29,Returned,Nagpur,Maharashtra,Cash on Delivery
1012,72,2025-03-14,Delivered,Ahmedabad,Gujarat,Debit Card
1013,325,2025-09-11,Delivered,Lucknow,Uttar Pradesh,UPI
1014,69,2025-04-26,Delivered,Jaipur,Rajasthan,Credit Card
1015,469,2025-12-07,Delivered,Chennai,Tamil Nadu,Net Banking
1016,295,2025-06-03,Delivered,Pune,Maharashtra,Debit Card
1017,425,2025-11-03,Delivered,Lucknow,Uttar Pradesh,Debit Card
1018,325,2025-07-27,Delivered,Nagpur,Maharashtra,Net Banking
1019,54,2025-12-04,Cancelled,Chennai,Tamil Nadu,Cash on Delivery
1020,13,2025-04-28,Delivered,Bengaluru,Karnataka,UPI
1021,138,2025-04-13,Returned,Delhi,Delhi,UPI
1022,666,2025-12-04,Delivered,Hyderabad,Telangana,Net Banking
1023,644,2025-11-18,Delivered,Lucknow,Uttar Pradesh,Net Banking
1024,577,2025-10-05,Delivered,Lucknow,Uttar Pradesh,Cash on Delivery
1025,193,2025-11-08,Delivered,Pune,Maharashtra,Cash on Delivery
1026,116,2025-06-08,Delivered,Hyderabad,Telangana,UPI
1027,256,2025-11-27,Delivered,Delhi,Delhi,Debit Card
1028,263,2025-11-09,Delivered,Bengaluru,Karnataka,Credit Card
1029,364,2025-11-30,Cancelled,Lucknow,Uttar Pradesh,Cash on Delivery
1030,563,2025-07-23,Delivered,Hyderabad,Telangana,Credit Card
1031,659,2025-11-09,Cancelled,Bengaluru,Karnataka,Credit Card
1032,535,2025-01-06,Delivered,Pune,Maharashtra,Debit Card
1033,415,2025-12-10,Delivered,Pune,Maharashtra,Credit Card
1034,179,2025-10-01,Delivered,Ahmedabad,Gujarat,Net Banking
1035,20,2025-07-24,Delivered,Mumbai,Maharashtra,Net Banking
1036,85,2025-11-24,Delivered,Kolkata,West Bengal,UPI
1037,297,2025-03-16,Cancelled,Nagpur,Maharashtra,Debit Card
1038,391,2025-07-02,Returned,Hyderabad,Telangana,Debit Card
1039,606,2025-01-02,Delivered,Hyderabad,Telangana,Debit Card
1040,605,2025-01-10,Delivered,Kochi,Kerala,UPI
1041,204,2025-05-23,Returned,Ahmedabad,Gujarat,UPI
1042,145,2025-12-17,Returned,Pune,Maharashtra,Cash on Delivery
1043,582,2025-08-01,Delivered,Ahmedabad,Gujarat,Net Banking
1044,642,2025-11-12,Delivered,Hyderabad,Telangana,Net Banking
1045,349,2025-12-01,Delivered,Jaipur,Rajasthan,Net Banking
1046,21,2025-10-29,Cancelled,Bengaluru,Karnataka,Net Banking
1047,671,2025-06-30,Delivered,Mumbai,Maharashtra,Debit Card
1048,649,2025-04-20,Delivered,Chennai,Tamil Nadu,Cash on Delivery
1049,148,2025-05-13,Delivered,Jaipur,Rajasthan,Debit Card
1050,441,2025-06-02,Cancelled,Kolkata,West Bengal,Debit Card
1051,534,2025-10-23,Returned,Nagpur,Maharashtra,UPI
1052,19,2025-12-01,Delivered,Bengaluru,Karnataka,Credit Card
1053,95,2025-10-27,Delivered,Kolkata,West Bengal,Cash on Delivery
1054,301,2025-03-12,Delivered,Kolkata,West Bengal,Net Banking
1055,661,2025-10-16,Delivered,,Telangana,Credit Card
1056,237,2025-11-03,Returned,Chennai,Tamil Nadu,Debit Card
1057,43,2025-11-05,Delivered,Kochi,Kerala,Cash on Delivery
1058,113,2025-09-04,Delivered,Delhi,Delhi,Credit Card
1059,400,2025-06-01,Delivered,Ahmedabad,Gujarat,Credit Card
1060,527,2025-06-03,Delivered,Ahmedabad,Gujarat,Net Banking
1061,517,2025-03-06,Delivered,Pune,Maharashtra,Net Banking
1062,400,2025-05-13,Delivered,Ahmedabad,Gujarat,Cash on Delivery
1063,548,2025-06-17,Delivered,Mumbai,Maharashtra,Debit Card
1064,303,2025-05-04,Delivered,Ahmedabad,Gujarat,Net Banking
1065,153,2025-12-19,Delivered,Nagpur,Maharashtra,Cash on Delivery
1066,338,2025-11-28,Delivered,Hyderabad,Telangana,Credit Card
1067,137,2025-09-11,Delivered,Delhi,Delhi,UPI
1068,62,2025-11-14,Delivered,Chennai,Tamil Nadu,Net Banking
1069,317,2025-11-13,Delivered,Bengaluru,Karnataka,Net Banking
1070,199,2025-02-01,Delivered,Kolkata,West Bengal,Debit Card
1071,247,2025-02-14,Delivered,Nagpur,Maharashtra,Debit Card
1072,340,2025-08-03,Delivered,Lucknow,Uttar Pradesh,Cash on Delivery
1073,231,2025-09-16,Delivered,Ahmedabad,Gujarat,Debit Card
1074,94,2025-07-10,Delivered,Bengaluru,Karnataka,Debit Card
1075,168,2025-11-11,Delivered,Delhi,Delhi,Debit Card
1076,66,2025-12-27,Delivered,Delhi,Delhi,UPI
1077,382,2025-12-29,Cancelled,Jaipur,Rajasthan,UPI
1078,209,2025-12-02,Delivered,Pune,Maharashtra,Cash on Delivery
1079,641,2025-11-01,Delivered,Jaipur,Rajasthan,Net Banking
1080,232,2025-11-28,Delivered,Chennai,Tamil Nadu,Cash on Delivery
1081,252,2025-12-04,Cancelled,Mumbai,Maharashtra,Credit Card
1082,482,2025-01-26,Delivered,Bengaluru,Karnataka,Debit Card
1083,571,2025-06-14,Delivered,Jaipur,Rajasthan,UPI
1084,507,2025-12-02,Cancelled,Delhi,Delhi,Cash on Delivery
1085,365,2025-05-29,Delivered,Chennai,Tamil Nadu,Cash on Delivery
1086,569,2025-10-05,Delivered,Lucknow,Uttar Pradesh,Credit Card
1087,512,2025-04-21,Delivered,Bengaluru,Karnataka,Net Banking
1088,466,2025-03-28,Delivered,Kochi,Kerala,Cash on Delivery
1089,516,2025-12-07,Returned,Bengaluru,Karnataka,Net Banking
1090,23,2025-05-15,Delivered,Pune,Maharashtra,Credit Card
1091,300,2025-11-15,Delivered,Chennai,Tamil Nadu,Cash on Delivery
1092,101,2025-11-11,Delivered,Kochi,Kerala,UPI
1093,300,2025-04-22,Cancelled,Chennai,Tamil Nadu,Credit Card
1094,205,2025-12-12,Delivered,Lucknow,Uttar Pradesh,Debit Card
1095,126,2025-09-25,Delivered,Jaipur,Rajasthan,Credit Card
1096,23,2025-09-11,Delivered,Pune,Maharashtra,UPI
1097,363,2025-03-28,Delivered,Nagpur,Maharashtra,Cash on Delivery
1098,374,2025-03-12,Delivered,Mumbai,Maharashtra,Credit Card
1099,552,2025-12-12,Delivered,Jaipur,Rajasthan,Cash on Delivery
1100,197,2025-11-06,Delivered,Kolkata,West Bengal,UPI
1101,307,2025-11-30,Returned,Chennai,Tamil Nadu,UPI
1102,446,2025-02-04,Delivered,Jaipur,Rajasthan,Cash on Delivery
1103,444,2025-06-07,Cancelled,Jaipur,Rajasthan,Debit Card
1104,212,2025-11-27,Delivered,Mumbai,Maharashtra,UPI
1105,514,2025-11-06,Returned,Nagpur,Maharashtra,Cash on Delivery
1106,582,2025-01-12,Delivered,Ahmedabad,Gujarat,Net Banking
1107,538,2025-07-28,Delivered,Jaipur,Rajasthan,Net Banking
1108,573,2025-04-01,Delivered,Ahmedabad,Gujarat,Cash on Delivery
1109,107,2025-06-15,Delivered,Delhi,Delhi,UPI
1110,311,2025-11-02,Delivered,Bengaluru,Karnataka,Credit Card
1111,681,2025-01-14,Delivered,Lucknow,Uttar Pradesh,Cash on Delivery
1112,487,2025-12-06,Delivered,Nagpur,Maharashtra,Credit Card
1113,446,2025-11-15,Delivered,Jaipur,Rajasthan,UPI
1114,627,2025-01-24,Delivered,Mumbai,Maharashtra,Credit Card
1115,590,2025-04-15,Delivered,Kolkata,West Bengal,UPI
1116,591,2025-12-31,Delivered,Ahmedabad,Gujarat,Debit Card
1117,205,2025-06-23,Delivered,Mumbai,Maharashtra,UPI
1118,249,2025-05-03,Delivered,Chennai,Tamil Nadu,Net Banking
1119,297,2025-09-06,Returned,Nagpur,Maharashtra,Credit Card
1120,291,2025-12-09,Delivered,Hyderabad,Telangana,Credit Card
1121,60,2025-10-19,Delivered,Delhi,Delhi,Net Banking
1122,45,2025-12-20,Delivered,Bengaluru,Karnataka,Debit Card
1123,497,2025-09-19,Delivered,Ahmedabad,Gujarat,Cash on Delivery
1124,192,2025-12-31,Cancelled,Kolkata,West Bengal,Net Banking
1125,563,2025-06-08,Delivered,Hyderabad,Telangana,Credit Card
1126,149,2025-10-19,Cancelled,Nagpur,Maharashtra,Cash on Delivery
1127,330,2025-09-02,Delivered,Hyderabad,Telangana,Cash on Delivery
1128,52,2025-11-13,Delivered,Pune,Maharashtra,Credit Card
1129,659,2025-12-10,Delivered,Bengaluru,Karnataka,Credit Card
1130,559,2025-11-08,Delivered,Bengaluru,Karnataka,Net Banking
1131,88,2025-11-22,Delivered,Mumbai,Maharashtra,Net Banking
1132,138,2025-12-28,Delivered,Delhi,Delhi,Cash on Delivery
1133,153,2025-08-18,Delivered,Nagpur,Maharashtra,Net Banking
1134,121,2025-11-15,Delivered,Kochi,Kerala,Net Banking
1135,126,2025-10-22,Delivered,Jaipur,Rajasthan,Cash on Delivery
1136,343,2025-11-30,Delivered,Bengaluru,Karnataka,Debit Card
1137,78,2025-02-03,Delivered,Hyderabad,Telangana,UPI
1138,105,2025-11-23,Delivered,Bengaluru,Karnataka,Debit Card
1139,400,2025-11-05,Delivered,Ahmedabad,Gujarat,UPI
1140,547,2025-12-22,Delivered,Bengaluru,Karnataka,Credit Card
1141,21,2025-01-11,Delivered,Bengaluru,Karnataka,Credit Card
1142,558,2025-05-25,Delivered,Nagpur,Maharashtra,Debit Card
1143,690,2025-11-02,Delivered,Kolkata,West Bengal,Net Banking
1144,640,2025-01-22,Delivered,Bengaluru,Karnataka,Cash on Delivery
1145,366,2025-12-21,Cancelled,Lucknow,Uttar Pradesh,Net Banking
1146,175,2025-01-17,Cancelled,Jaipur,Rajasthan,Cash on Delivery
1147,364,2025-03-12,Delivered,Delhi,Delhi,Debit Card
1148,422,2025-05-05,Delivered,Ahmedabad,Gujarat,Net Banking
1149,320,2025-01-09,Returned,Nagpur,Maharashtra,Cash on Delivery
1150,408,2025-05-17,Delivered,Delhi,Delhi,Cash on Delivery
1151,675,2025-12-18,Delivered,Kolkata,West Bengal,UPI
1152,552,2025-08-24,Delivered,Jaipur,Rajasthan,Cash on Delivery
1153,695,2025-11-18,Returned,Lucknow,Uttar Pradesh,Debit Card
1154,168,2025-04-19,Delivered,Delhi,Delhi,Credit Card
1155,501,2025-07-29,Delivered,Kolkata,West Bengal,Net Banking
1156,427,2025-11-13,Delivered,Jaipur,Rajasthan,UPI
1157,547,2025-12-04,Returned,Bengaluru,Karnataka,Debit Card
1158,59,2025-05-16,Returned,Jaipur,Rajasthan,Net Banking
1159,460,2025-03-05,Delivered,Hyderabad,Telangana,Net Banking
1160,107,2025-01-26,Delivered,Chennai,Tamil Nadu,Net Banking
1161,564,2025-11-02,Delivered,Ahmedabad,Gujarat,Credit Card
1162,446,2025-08-24,Delivered,Jaipur,Rajasthan,Credit Card
1163,639,2025-11-09,Delivered,Jaipur,Rajasthan,UPI
1164,167,2025-09-11,Returned,Delhi,Delhi,Debit Card
1165,451,2025-08-15,Delivered,Nagpur,Maharashtra,Credit Card
1166,614,2025-04-20,Delivered,Ahmedabad,Gujarat,Credit Card
1167,337,2025-09-17,Delivered,Kochi,Kerala,Debit Card
1168,196,2025-04-17,Delivered,Delhi,Delhi,UPI
1169,26,2025-06-05,Returned,Nagpur,Maharashtra,Debit Card
1170,340,2025-07-10,Delivered,Lucknow,Uttar Pradesh,Credit Card
1171,137,2025-09-18,Delivered,Delhi,Delhi,Net Banking
1172,275,2025-12-30,Delivered,Chennai,Tamil Nadu,Cash on Delivery
1173,286,2025-04-21,Delivered,Lucknow,Uttar Pradesh,UPI
1174,275,2025-04-27,Delivered,Chennai,Tamil Nadu,Net Banking
1175,136,2025-03-12,Delivered,Lucknow,Uttar Pradesh,Credit Card
1176,291,2025-03-07,Delivered,Hyderabad,Telangana,Debit Card
1177,430,2025-05-19,Delivered,Nagpur,Maharashtra,Debit Card
1178,573,2025-12-22,Delivered,Ahmedabad,Gujarat,Net Banking
1179,578,2025-07-02,Returned,Nagpur,Maharashtra,Debit Card
1180,381,2025-08-01,Cancelled,Kochi,Kerala,Net Banking
1181,669,2025-02-05,Delivered,Kochi,Kerala,Credit Card
1182,297,2025-12-10,Delivered,Nagpur,Maharashtra,Net Banking
1183,578,2025-12-08,Delivered,Mumbai,Maharashtra,Net Banking
1184,629,2025-12-20,Delivered,Ahmedabad,Gujarat,Credit Card
1185,364,2025-11-18,Delivered,Lucknow,Uttar Pradesh,Net Banking
1186,54,2025-12-26,Delivered,Chennai,Tamil Nadu,UPI
1187,585,2025-05-24,Delivered,Jaipur,Rajasthan,Debit Card
1188,125,2025-08-24,Delivered,Kochi,Kerala,UPI
1189,150,2025-07-22,Delivered,Pune,Maharashtra,Credit Card
1190,14,2025-11-27,Returned,Hyderabad,Telangana,Credit Card
1191,66,2025-03-18,Delivered,Delhi,Delhi,Debit Card
1192,551,2025-05-01,Delivered,Hyderabad,Telangana,Net Banking
