order_item_id,order_id,product_id,quantity,unit_price_at_purchase,discount_pct
1811,697,31,3,7970.7,0
1812,697,25,2,8484.54,5
1813,698,18,3,14551.4,25
1814,698,46,3,6189.92,0
1815,699,29,2,4700.33,0
1816,699,28,3,10434.86,0
1817,700,60,1,9163.59,0
1818,700,6,3,6150.38,25
1819,700,56,1,12077.06,10
1820,700,38,1,1525.22,0
1821,701,35,3,2998.83,10
1822,701,36,1,4299.63,0
1823,702,45,3,11002.48,0
1824,702,41,3,6732.86,0
1825,703,2,3,6723.5,10
1826,703,3,3,6068.9,0
1827,703,49,1,6065.27,0
1828,704,4,1,10523.93,0
1829,704,51,2,5784.03,0
1830,704,41,3,6732.86,0
1831,705,39,2,7479.47,5
1832,705,43,2,5409.98,5
1833,706,3,3,6068.9,0
1834,707,34,1,12053.17,0
1835,707,10,3,10601.46,0
1836,707,26,3,1873.58,10
1837,708,41,1,6732.86,0
1838,709,50,1,7293.66,5
1839,710,54,3,2327.75,15
1840,710,34,3,12053.17,20
1841,710,8,1,6236.34,20
1842,711,16,3,6378.95,10
1843,711,10,3,10601.46,0
1844,711,44,1,11459.88,20
1845,712,14,2,2002.17,20
1846,712,7,2,9566.23,0
1847,712,20,2,9089.61,0
1848,712,50,3,7293.66,0
1849,713,25,3,8484.54,0
1850,713,20,1,9089.61,0
1851,713,27,2,12507.26,0
1852,713,51,3,5784.03,0
1853,714,44,2,11459.88,0
1854,715,14,3,2002.17,0
1855,715,49,3,6065.27,5
1856,716,34,1,12053.17,0
1857,716,30,3,7006.29,5
1858,716,47,1,1835.04,0
1859,716,57,1,2023.58,10
1860,717,49,2,6065.27,0
1861,717,21,3,2967.61,
1862,717,25,1,8484.54,0
1863,717,7,1,9566.23,0
1864,718,16,2,6378.95,0
1865,719,59,2,12800.08,0
1866,719,1,1,12008.38,5
1867,719,57,3,2023.58,0
1868,719,40,2,9172.33,20
1869,720,13,3,3256.25,0
1870,720,11,2,3405.33,0
1871,720,53,1,442.24,5
1872,720,47,3,1835.04,0
1873,721,50,2,7293.66,0
1874,722,8,1,6236.34,0
1875,723,24,1,8428.85,0
1876,723,25,2,8484.54,0
1877,724,50,1,7293.66,0
1878,724,14,1,2002.17,0
1879,725,40,2,9172.33,0
1880,725,14,1,2002.17,0
1881,726,20,3,9089.61,0
1882,726,16,1,6378.95,0
1883,726,31,3,7970.7,0
1884,727,39,2,7479.47,0
1885,728,60,2,9163.59,10
1886,728,2,3,6723.5,0
1887,729,54,3,2327.75,0
1888,729,36,2,4299.63,10
1889,729,42,2,2330.94,0
1890,730,19,3,9582.17,0
1891,731,19,3,9582.17,0
1892,731,50,2,7293.66,0
1893,732,30,3,7006.29,0
1894,733,21,3,2967.61,0
1895,733,43,1,5409.98,0
1896,734,27,3,12507.26,20
1897,734,57,3,2023.58,0
1898,734,43,2,5409.98,10
1899,735,23,1,6127.8,20
1900,735,27,3,12507.26,0
1901,735,41,2,6732.86,5
1902,735,5,1,6591.65,0
1903,736,41,2,6732.86,
1904,736,58,3,7800.24,0
1905,736,3,2,6068.9,0
1906,737,33,2,4033.43,0
1907,737,13,1,3256.25,5
1908,737,5,1,6591.65,0
1909,737,6,2,6150.38,0
1910,738,56,2,12077.06,0
1911,738,41,1,6732.86,0
1912,739,29,3,4700.33,20
1913,739,39,3,7479.47,5
1914,739,19,1,9582.17,0
1915,739,26,2,1873.58,0
1916,740,2,2,6723.5,10
1917,740,26,2,1873.58,10
1918,740,60,2,9163.59,10
1919,741,30,1,7006.29,
1920,742,9,2,3858.09,10
1921,742,30,3,7006.29,15
1922,742,32,1,12559.25,0
1923,743,53,1,442.24,10
1924,744,60,3,9163.59,0
1925,745,41,3,6732.86,5
1926,745,6,2,6150.38,25
1927,746,49,3,6065.27,5
1928,746,28,1,10434.86,15
1929,747,32,3,12559.25,0
1930,748,26,1,1873.58,0
1931,749,25,3,8484.54,0
1932,750,26,1,1873.58,0
1933,751,37,1,8898.85,0
1934,751,10,3,10601.46,0
1935,751,47,3,1835.04,0
1936,751,5,3,6591.65,0
1937,752,11,2,3405.33,0
1938,753,33,3,4033.43,5
1939,753,19,2,9582.17,25
1940,753,42,1,2330.94,0
1941,754,25,1,8484.54,0
1942,754,31,1,7970.7,10
1943,754,13,3,3256.25,25
1944,754,35,3,2998.83,20
1945,755,21,3,2967.61,10
1946,755,34,1,12053.17,0
1947,756,57,2,2023.58,0
1948,756,2,3,6723.5,0
1949,756,43,3,5409.98,10
1950,757,18,2,14551.4,10
1951,757,17,3,7344.41,10
1952,757,12,1,4331.15,0
1953,758,35,2,2998.83,0
1954,758,58,3,7800.24,0
1955,759,12,3,4331.15,0
1956,759,59,2,12800.08,0
1957,759,22,2,7423.51,5
1958,759,25,2,8484.54,0
1959,760,55,3,8917.18,0
1960,760,36,1,4299.63,0
1961,760,21,1,2967.61,0
1962,760,2,3,6723.5,5
1963,761,38,2,1525.22,0
1964,761,16,2,6378.95,0
1965,761,18,2,14551.4,0
1966,762,31,2,7970.7,10
1967,762,47,1,1835.04,0
1968,762,55,1,8917.18,15
1969,762,34,2,12053.17,0
1970,763,49,1,6065.27,0
1971,763,31,2,7970.7,0
1972,764,27,2,12507.26,0
1973,764,4,2,10523.93,0
1974,764,21,1,2967.61,0
1975,764,56,2,12077.06,0
1976,765,24,2,8428.85,10
1977,765,51,3,5784.03,0
1978,765,56,2,12077.06,5
1979,765,21,1,2967.61,15
1980,766,16,2,6378.95,5
1981,767,36,2,4299.63,0
1982,767,48,2,6062.17,0
1983,767,12,3,4331.15,0
1984,767,44,3,11459.88,0
1985,768,42,2,2330.94,0
1986,768,27,2,12507.26,5
1987,768,10,1,10601.46,0
1988,769,39,3,7479.47,5
1989,769,10,3,10601.46,5
1990,770,23,3,6127.8,0
1991,770,2,1,6723.5,0
1992,770,35,2,2998.83,0
1993,770,11,2,3405.33,0
1994,771,21,3,2967.61,0
1995,772,46,1,6189.92,10
1996,772,29,3,4700.33,0
1997,773,10,1,10601.46,0
1998,773,37,1,8898.85,0
1999,774,16,3,6378.95,0
2000,774,36,3,4299.63,0
2001,774,10,2,10601.46,0
2002,775,48,1,6062.17,0
2003,775,57,2,2023.58,0
2004,775,32,2,12559.25,0
2005,775,15,1,3426.72,0
2006,776,37,1,8898.85,0
2007,776,12,3,4331.15,0
2008,777,9,1,3858.09,5
2009,777,38,1,1525.22,10
2010,777,36,3,4299.63,0
2011,778,39,3,7479.47,0
2012,778,52,3,919.12,0
2013,778,44,3,11459.88,10
2014,778,57,2,2023.58,0
2015,779,20,3,9089.61,0
2016,779,16,1,6378.95,0
2017,779,60,1,9163.59,0
2018,780,42,3,2330.94,0
2019,780,37,2,8898.85,0
2020,781,59,1,12800.08,0
2021,781,1,1,12008.38,0
2022,782,8,2,6236.34,5
2023,782,14,3,2002.17,10
2024,783,29,3,4700.33,0
2025,784,3,2,6068.9,
2026,784,19,1,9582.17,15
2027,785,7,3,9566.23,25
2028,785,6,2,6150.38,0
2029,786,2,3,6723.5,0
2030,786,54,2,2327.75,5
2031,787,9,1,3858.09,20
2032,787,50,2,7293.66,15
2033,787,45,3,11002.48,15
2034,788,57,1,2023.58,20
2035,789,15,3,3426.72,0
2036,789,36,2,4299.63,0
2037,789,32,1,12559.25,10
2038,789,18,1,14551.4,0
2039,790,15,1,3426.72,
2040,791,24,2,8428.85,0
2041,791,28,2,10434.86,0
2042,791,58,1,7800.24,0
2043,791,51,1,5784.03,10
2044,792,52,1,919.12,20
2045,793,32,1,12559.25,25
2046,794,38,2,1525.22,0
2047,794,2,1,6723.5,0
2048,795,22,2,7423.51,0
2049,795,6,1,6150.38,0
2050,796,35,2,2998.83,0
2051,796,56,1,12077.06,5
2052,796,34,3,12053.17,0
2053,797,54,1,2327.75,5
2054,797,28,1,10434.86,0
2055,797,57,2,2023.58,20
2056,798,51,2,5784.03,10
2057,799,53,3,442.24,5
2058,800,17,1,7344.41,0
2059,801,41,2,6732.86,0
2060,801,15,2,3426.72,10
2061,801,42,1,2330.94,0
2062,801,5,1,6591.65,0
2063,802,28,3,10434.86,15
2064,802,12,1,4331.15,
2065,802,14,3,2002.17,0
2066,803,30,1,7006.29,20
2067,803,4,1,10523.93,0
2068,804,16,1,6378.95,10
2069,805,60,2,9163.59,0
2070,805,43,1,5409.98,0
2071,805,33,2,4033.43,0
2072,806,60,2,9163.59,20
2073,806,1,2,12008.38,0
2074,806,35,1,2998.83,5
2075,806,12,2,4331.15,5
2076,807,51,3,5784.03,0
2077,807,11,2,3405.33,0
2078,807,39,2,7479.47,0
2079,808,17,3,7344.41,15
2080,809,32,3,12559.25,0
2081,809,19,2,9582.17,10
2082,810,12,3,4331.15,0
2083,810,19,3,9582.17,15
2084,810,41,2,6732.86,20
2085,810,3,1,6068.9,5
2086,811,38,2,1525.22,0
2087,811,49,3,6065.27,0
2088,811,16,1,6378.95,0
2089,812,9,3,3858.09,5
2090,812,17,1,7344.41,5
2091,812,26,1,1873.58,0
2092,812,31,3,7970.7,0
2093,813,46,2,6189.92,0
2094,813,27,1,12507.26,15
2095,814,59,2,12800.08,0
2096,815,56,2,12077.06,10
2097,816,50,3,7293.66,25
2098,817,54,2,2327.75,0
2099,817,36,1,4299.63,0
2100,817,10,3,10601.46,0
2101,817,7,2,9566.23,0
2102,818,45,3,11002.48,0
2103,818,38,2,1525.22,0
2104,819,21,1,2967.61,0
2105,819,52,1,919.12,0
2106,819,43,2,5409.98,0
2107,820,31,1,7970.7,0
2108,821,16,3,6378.95,0
2109,821,27,3,12507.26,
2110,821,46,1,6189.92,0
2111,822,12,3,4331.15,0
2112,822,4,3,10523.93,0
2113,822,19,2,9582.17,0
2114,823,21,2,2967.61,0
2115,823,28,2,10434.86,0
2116,823,56,2,12077.06,0
2117,824,16,2,6378.95,0
2118,824,55,1,8917.18,0
2119,825,15,1,3426.72,10
2120,825,60,2,9163.59,20
2121,825,4,2,10523.93,10
2122,826,12,1,4331.15,0
2123,827,4,1,10523.93,0
2124,827,1,2,12008.38,0
2125,827,49,3,6065.27,5
2126,827,58,3,7800.24,0
2127,828,9,3,3858.09,0
2128,828,46,3,6189.92,5
2129,828,27,3,12507.26,0
2130,828,51,2,5784.03,0
2131,829,30,2,7006.29,0
2132,830,33,2,4033.43,20
2133,830,21,3,2967.61,20
2134,831,8,1,6236.34,0
2135,832,29,1,4700.33,0
2136,833,13,3,3256.25,0
2137,834,42,3,2330.94,0
2138,835,25,2,8484.54,0
2139,836,57,1,2023.58,0
2140,836,20,2,9089.61,0
2141,837,18,2,14551.4,25
2142,837,17,3,7344.41,0
2143,838,1,1,12008.38,0
2144,839,56,3,12077.06,0
2145,839,35,3,2998.83,0
2146,839,48,3,6062.17,0
2147,840,54,3,2327.75,10
2148,840,31,1,7970.7,0
2149,841,18,3,14551.4,0
2150,841,9,3,3858.09,0
2151,842,2,1,6723.5,0
2152,842,26,1,1873.58,0
2153,842,59,1,12800.08,
2154,842,53,1,442.24,
2155,843,8,3,6236.34,0
2156,843,3,3,6068.9,0
2157,843,59,1,12800.08,0
2158,843,2,1,6723.5,0
2159,844,60,3,9163.59,0
2160,844,21,3,2967.61,0
2161,844,42,3,2330.94,5
2162,845,59,2,12800.08,0
2163,845,12,1,4331.15,5
2164,845,1,3,12008.38,15
2165,845,24,1,8428.85,0
2166,846,19,2,9582.17,25
2167,846,1,3,12008.38,25
2168,847,28,3,10434.86,10
2169,847,27,3,12507.26,
2170,848,31,3,7970.7,5
2171,849,37,1,8898.85,0
2172,850,30,1,7006.29,15
2173,850,55,3,8917.18,0
2174,850,41,3,6732.86,10
2175,851,8,3,6236.34,0
2176,851,30,2,7006.29,0
2177,851,32,1,12559.25,0
2178,852,9,3,3858.09,0
2179,852,28,3,10434.86,0
2180,852,18,2,14551.4,0
2181,852,12,1,4331.15,10
2182,853,1,2,12008.38,
2183,853,55,3,8917.18,5
2184,854,18,2,14551.4,0
2185,854,4,3,10523.93,
2186,854,30,1,7006.29,25
2187,854,11,3,3405.33,20
2188,855,1,3,12008.38,0
2189,855,31,3,7970.7,5
2190,855,5,2,6591.65,5
2191,856,53,3,442.24,5
2192,856,56,1,12077.06,0
2193,857,57,3,2023.58,0
2194,858,27,2,12507.26,15
2195,858,38,2,1525.22,0
2196,858,36,3,4299.63,0
2197,858,37,2,8898.85,15
2198,859,3,1,6068.9,25
2199,860,58,2,7800.24,10
2200,860,19,1,9582.17,5
2201,860,14,2,2002.17,0
2202,860,57,2,2023.58,25
2203,861,36,1,4299.63,0
2204,861,20,3,9089.61,0
2205,862,4,3,10523.93,10
2206,862,29,2,4700.33,0
2207,862,53,2,442.24,0
2208,863,58,3,7800.24,5
2209,863,50,1,7293.66,0
2210,863,21,2,2967.61,0
2211,864,52,1,919.12,0
2212,864,19,2,9582.17,0
2213,864,46,2,6189.92,5
2214,865,58,1,7800.24,20
2215,865,21,3,2967.61,5
2216,865,51,3,5784.03,0
2217,865,37,3,8898.85,0
2218,866,3,3,6068.9,0
2219,866,54,3,2327.75,0
2220,866,32,3,12559.25,0
2221,867,4,3,10523.93,0
2222,868,1,1,12008.38,0
2223,869,5,1,6591.65,0
2224,870,49,2,6065.27,10
2225,870,16,1,6378.95,10
2226,870,59,3,12800.08,5
2227,871,46,3,6189.92,0
2228,871,29,3,4700.33,0
2229,871,31,1,7970.7,0
2230,871,17,3,7344.41,0
2231,872,30,2,7006.29,5
2232,872,25,1,8484.54,5
2233,872,49,2,6065.27,0
2234,872,55,1,8917.18,0
2235,873,43,1,5409.98,0
2236,873,37,1,8898.85,5
2237,874,23,2,6127.8,0
2238,875,15,3,3426.72,0
2239,875,51,2,5784.03,0
2240,875,9,3,3858.09,0
2241,875,40,2,9172.33,0
2242,876,20,3,9089.61,
2243,876,11,3,3405.33,15
2244,876,26,1,1873.58,20
2245,876,3,1,6068.9,10
2246,877,12,1,4331.15,0
2247,878,34,3,12053.17,10
2248,879,35,1,2998.83,0
2249,879,24,3,8428.85,0
2250,880,36,2,4299.63,25
2251,880,34,1,12053.17,20
2252,880,3,1,6068.9,25
2253,880,46,1,6189.92,0
2254,881,11,1,3405.33,5
2255,881,47,3,1835.04,5
2256,882,18,3,14551.4,10
2257,882,32,2,12559.25,0
2258,882,42,3,2330.94,5
2259,883,4,1,10523.93,0
2260,883,18,2,14551.4,0
2261,884,46,3,6189.92,15
2262,884,13,2,3256.25,
2263,884,3,1,6068.9,25
2264,885,58,1,7800.24,0
2265,885,38,3,1525.22,5
2266,885,7,2,9566.23,0
2267,885,40,1,9172.33,0
2268,886,16,1,6378.95,0
2269,886,54,1,2327.75,0
2270,886,48,2,6062.17,5
2271,887,30,1,7006.29,10
2272,887,49,1,6065.27,0
2273,887,57,2,2023.58,0
2274,887,58,2,7800.24,0
2275,888,23,2,6127.8,0
2276,888,1,2,12008.38,5
2277,888,20,1,9089.61,0
2278,888,42,3,2330.94,10
2279,889,7,3,9566.23,0
2280,889,44,3,11459.88,0
2281,890,10,3,10601.46,0
2282,890,41,1,6732.86,10
2283,890,16,3,6378.95,0
2284,890,47,1,1835.04,0
2285,891,53,1,442.24,15
2286,891,3,3,6068.9,5
2287,892,59,2,12800.08,0
2288,892,45,3,11002.48,0
2289,892,37,3,8898.85,0
2290,892,44,1,11459.88,0
2291,893,52,1,919.12,0
2292,893,5,1,6591.65,0
2293,893,28,3,10434.86,0
2294,893,14,3,2002.17,0
2295,894,39,2,7479.47,20
2296,894,10,1,10601.46,15
2297,894,21,2,2967.61,0
2298,894,51,1,5784.03,15
2299,895,16,1,6378.95,0
2300,895,51,2,5784.03,0
2301,896,15,3,3426.72,0
2302,896,7,2,9566.23,0
2303,896,59,1,12800.08,5
2304,896,44,3,11459.88,0
2305,897,24,3,8428.85,0
2306,897,53,3,442.24,0
2307,898,4,3,10523.93,0
2308,898,8,2,6236.34,0
2309,898,32,1,12559.25,0
2310,898,13,2,3256.25,15
2311,899,42,1,2330.94,0
2312,900,3,3,6068.9,0
2313,901,8,3,6236.34,0
2314,901,28,1,10434.86,0
2315,902,59,2,12800.08,0
2316,902,3,1,6068.9,0
2317,903,37,1,8898.85,0
2318,903,47,3,1835.04,0
2319,904,10,1,10601.46,0
2320,904,41,3,6732.86,0
2321,905,51,2,5784.03,15
2322,905,23,2,6127.8,5
2323,906,51,2,5784.03,5
2324,906,8,1,6236.34,0
2325,906,49,3,6065.27,0
2326,906,33,3,4033.43,0
2327,907,60,2,9163.59,0
2328,907,46,2,6189.92,5
2329,907,49,1,6065.27,0
2330,907,17,1,7344.41,0
2331,908,17,1,7344.41,0
2332,908,10,1,10601.46,15
2333,908,23,2,6127.8,25
2334,909,16,1,6378.95,5
2335,909,54,2,2327.75,0
2336,909,58,2,7800.24,
2337,909,41,3,6732.86,0
2338,910,10,2,10601.46,0
2339,910,1,3,12008.38,0
2340,910,57,1,2023.58,0
2341,911,51,3,5784.03,5
2342,911,31,3,7970.7,5
2343,911,3,3,6068.9,0
2344,912,18,3,14551.4,10
2345,912,2,2,6723.5,15
2346,912,37,1,8898.85,5
2347,912,60,1,9163.59,20
2348,913,7,1,9566.23,0
2349,913,9,3,3858.09,0
2350,913,47,2,1835.04,0
2351,913,43,2,5409.98,0
2352,914,32,2,12559.25,0
2353,914,58,1,7800.24,0
2354,914,31,3,7970.7,0
2355,914,15,2,3426.72,0
2356,915,13,2,3256.25,25
2357,915,8,3,6236.34,0
2358,915,39,1,7479.47,25
2359,916,18,2,14551.4,
2360,916,19,2,9582.17,0
2361,916,37,2,8898.85,0
2362,916,41,2,6732.86,0
2363,917,53,2,442.24,0
2364,917,13,2,3256.25,0
2365,917,25,1,8484.54,0
2366,917,57,3,2023.58,0
2367,918,8,3,6236.34,0
2368,919,38,1,1525.22,0
2369,919,30,2,7006.29,0
2370,919,47,1,1835.04,0
2371,920,40,3,9172.33,0
2372,920,26,2,1873.58,0
2373,920,23,2,6127.8,0
2374,921,40,3,9172.33,25
2375,921,8,3,6236.34,0
2376,921,26,2,1873.58,15
2377,922,10,2,10601.46,20
2378,922,15,1,3426.72,0
2379,923,7,2,9566.23,5
2380,923,16,2,6378.95,0
2381,923,11,2,3405.33,0
2382,924,24,1,8428.85,5
2383,924,22,3,7423.51,15
2384,924,31,1,7970.7,25
2385,924,52,1,919.12,10
2386,925,22,2,7423.51,0
2387,925,55,3,8917.18,0
2388,925,26,1,1873.58,0
2389,925,56,1,12077.06,0
2390,926,13,1,3256.25,5
2391,926,17,3,7344.41,0
2392,926,45,2,11002.48,0
2393,927,55,2,8917.18,15
2394,928,46,3,6189.92,0
2395,928,38,3,1525.22,0
2396,928,27,1,12507.26,0
2397,928,33,3,4033.43,0
2398,929,29,1,4700.33,0
2399,929,57,1,2023.58,0
2400,929,19,2,9582.17,0
2401,929,5,3,6591.65,0
2402,930,47,1,1835.04,0
2403,930,56,1,12077.06,0
2404,930,49,1,6065.27,10
2405,931,15,2,3426.72,0
2406,932,60,1,9163.59,0
2407,932,53,2,442.24,5
2408,932,1,3,12008.38,5
2409,933,53,2,442.24,0
2410,933,32,1,12559.25,10
2411,933,11,3,3405.33,0
2412,934,11,1,3405.33,0
2413,934,43,3,5409.98,0
2414,935,54,2,2327.75,0
2415,936,4,3,10523.93,0
2416,936,25,2,8484.54,0
2417,936,24,1,8428.85,15
2418,937,25,3,8484.54,0
2419,937,26,1,1873.58,0
2420,937,49,2,6065.27,0
2421,938,4,3,10523.93,10
2422,939,30,2,7006.29,0
2423,940,45,2,11002.48,5
2424,940,23,2,6127.8,0
2425,940,12,1,4331.15,0
2426,941,10,3,10601.46,15
2427,941,8,3,6236.34,10
2428,942,13,1,3256.25,0
2429,942,19,2,9582.17,0
2430,943,1,3,12008.38,0
2431,943,56,2,12077.06,0
2432,944,26,1,1873.58,0
2433,944,28,1,10434.86,20
2434,945,37,2,8898.85,0
2435,945,10,3,10601.46,10
2436,945,2,1,6723.5,0
2437,946,14,2,2002.17,10
2438,946,3,3,6068.9,0
2439,946,10,3,10601.46,0
2440,946,38,1,1525.22,5
2441,947,7,3,9566.23,5
2442,947,13,3,3256.25,10
2443,947,14,1,2002.17,5
2444,948,24,3,8428.85,10
2445,949,26,2,1873.58,0
2446,949,20,2,9089.61,0
2447,949,58,1,7800.24,0
2448,949,1,1,12008.38,0
2449,950,16,3,6378.95,0
2450,950,54,2,2327.75,0
2451,950,21,1,2967.61,0
2452,950,34,1,12053.17,0
2453,951,5,1,6591.65,0
2454,951,13,3,3256.25,0
2455,952,6,2,6150.38,20
2456,953,42,1,2330.94,5
2457,954,46,1,6189.92,0
2458,954,1,1,12008.38,0
2459,955,52,3,919.12,15
2460,955,12,1,4331.15,0
2461,955,18,3,14551.4,0
2462,956,53,1,442.24,0
2463,956,30,1,7006.29,0
2464,957,14,3,2002.17,5
2465,957,53,3,442.24,0
2466,958,36,1,4299.63,0
2467,958,20,1,9089.61,0
2468,958,50,3,7293.66,0
2469,958,7,2,9566.23,0
2470,959,26,2,1873.58,5
2471,960,1,3,12008.38,10
2472,960,41,1,6732.86,0
2473,961,23,3,6127.8,0
2474,962,12,3,4331.15,0
2475,962,48,2,6062.17,0
2476,962,44,3,11459.88,0
2477,962,2,1,6723.5,10
2478,963,22,3,7423.51,0
2479,963,21,3,2967.61,0
2480,964,10,1,10601.46,0
2481,964,49,2,6065.27,0
2482,964,40,3,9172.33,0
2483,964,27,3,12507.26,0
2484,965,26,3,1873.58,0
2485,965,18,2,14551.4,20
2486,965,5,3,6591.65,20
2487,966,19,1,9582.17,0
2488,966,50,3,7293.66,0
2489,966,38,1,1525.22,0
2490,966,35,1,2998.83,0
2491,967,2,2,6723.5,0
2492,968,56,2,12077.06,0
2493,968,43,3,5409.98,0
2494,969,56,2,12077.06,0
2495,969,16,1,6378.95,10
2496,969,1,3,12008.38,0
2497,969,10,3,10601.46,0
2498,970,36,1,4299.63,0
2499,971,33,3,4033.43,10
2500,972,28,1,10434.86,0
2501,972,24,2,8428.85,0
2502,973,43,2,5409.98,0
2503,973,22,2,7423.51,5
2504,973,28,2,10434.86,0
2505,974,55,2,8917.18,0
2506,974,12,3,4331.15,0
2507,975,20,3,9089.61,20
2508,975,35,1,2998.83,0
2509,975,19,2,9582.17,5
2510,975,44,2,11459.88,15
2511,976,1,1,12008.38,0
2512,977,60,2,9163.59,15
2513,977,50,3,7293.66,0
2514,978,12,3,4331.15,0
2515,978,38,2,1525.22,5
2516,979,5,2,6591.65,0
2517,979,4,2,10523.93,0
2518,979,22,2,7423.51,0
2519,979,59,1,12800.08,0
2520,980,8,2,6236.34,0
2521,980,23,3,6127.8,0
2522,980,38,2,1525.22,0
2523,980,20,1,9089.61,5
2524,981,53,1,442.24,0
2525,981,42,2,2330.94,0
2526,982,31,2,7970.7,0
2527,982,35,2,2998.83,0
2528,983,54,2,2327.75,0
2529,983,43,3,5409.98,5
2530,983,14,3,2002.17,15
2531,984,48,3,6062.17,0
2532,984,25,1,8484.54,0
2533,984,60,3,9163.59,0
2534,984,11,2,3405.33,0
2535,985,45,3,11002.48,0
2536,986,11,2,3405.33,0
2537,986,7,2,9566.23,0
2538,986,46,2,6189.92,0
2539,987,38,2,1525.22,25
2540,987,24,3,8428.85,25
2541,987,29,3,4700.33,10
2542,987,11,3,3405.33,25
2543,988,20,2,9089.61,0
2544,988,34,3,12053.17,15
2545,989,28,3,10434.86,0
2546,989,32,1,12559.25,5
2547,990,55,3,8917.18,0
2548,990,35,2,2998.83,
2549,990,8,1,6236.34,0
2550,990,50,3,7293.66,10
2551,991,10,3,10601.46,0
2552,991,36,2,4299.63,10
2553,991,56,3,12077.06,0
2554,992,13,1,3256.25,0
2555,992,9,1,3858.09,5
2556,992,44,2,11459.88,0
2557,993,3,1,6068.9,0
2558,993,37,1,8898.85,0
2559,993,4,1,10523.93,0
2560,993,45,1,11002.48,0
2561,994,49,3,6065.27,0
2562,994,26,2,1873.58,0
2563,994,9,1,3858.09,0
2564,994,59,1,12800.08,0
2565,995,29,2,4700.33,0
2566,995,43,1,5409.98,0
2567,995,16,1,6378.95,10
2568,996,54,2,2327.75,5
2569,996,33,3,4033.43,20
2570,997,25,1,8484.54,0
2571,998,21,2,2967.61,10
2572,998,41,1,6732.86,25
2573,998,58,1,7800.24,
2574,998,14,1,2002.17,10
2575,999,41,3,6732.86,0
2576,999,17,1,7344.41,0
2577,999,44,3,11459.88,0
2578,1000,37,3,8898.85,15
2579,1001,54,1,2327.75,0
2580,1001,50,2,7293.66,0
2581,1002,49,3,6065.27,0
2582,1003,33,2,4033.43,0
2583,1004,26,1,1873.58,0
2584,1004,19,3,9582.17,5
2585,1005,2,2,6723.5,0
2586,1005,12,1,4331.15,0
2587,1005,35,1,2998.83,0
2588,1005,9,2,3858.09,15
2589,1006,45,1,11002.48,15
2590,1006,38,1,1525.22,0
2591,1006,54,2,2327.75,0
2592,1006,46,1,6189.92,15
2593,1007,10,2,10601.46,0
2594,1007,48,1,6062.17,0
2595,1007,25,1,8484.54,
2596,1007,17,3,7344.41,0
2597,1008,3,3,6068.9,0
2598,1009,29,1,4700.33,10
2599,1009,45,2,11002.48,10
2600,1009,42,3,2330.94,5
2601,1009,11,2,3405.33,5
2602,1010,2,3,6723.5,10
2603,1011,7,1,9566.23,0
2604,1012,52,3,919.12,0
2605,1013,36,2,4299.63,0
2606,1013,52,2,919.12,0
2607,1014,55,2,8917.18,
2608,1014,51,2,5784.03,0
2609,1014,60,2,9163.59,0
2610,1015,20,1,9089.61,5
2611,1015,48,1,6062.17,15
2612,1015,53,1,442.24,0
2613,1016,44,3,11459.88,0
2614,1017,37,3,8898.85,5
2615,1018,47,2,1835.04,0
2616,1018,39,3,7479.47,0
2617,1018,52,2,919.12,0
2618,1019,17,1,7344.41,20
2619,1019,2,3,6723.5,20
2620,1019,33,1,4033.43,25
2621,1019,48,1,6062.17,10
2622,1020,33,3,4033.43,0
2623,1020,28,3,10434.86,0
2624,1020,18,1,14551.4,5
2625,1021,44,1,11459.88,
2626,1021,48,1,6062.17,10
2627,1021,10,2,10601.46,0
2628,1021,56,2,12077.06,0
2629,1022,8,1,6236.34,5
2630,1023,9,3,3858.09,0
2631,1023,44,3,11459.88,0
2632,1024,20,2,9089.61,0
2633,1024,35,1,2998.83,5
2634,1024,54,3,2327.75,0
2635,1025,29,1,4700.33,25
2636,1025,6,2,6150.38,0
2637,1026,13,1,3256.25,0
2638,1027,21,3,2967.61,0
2639,1027,25,2,8484.54,5
2640,1027,37,3,8898.85,5
2641,1027,39,3,7479.47,0
2642,1028,39,2,7479.47,25
2643,1028,60,1,9163.59,15
2644,1028,50,2,7293.66,15
2645,1028,19,1,9582.17,10
2646,1029,6,3,6150.38,25
2647,1029,11,2,3405.33,0
2648,1029,40,2,9172.33,5
2649,1030,4,1,10523.93,10
2650,1031,30,1,7006.29,20
2651,1031,6,1,6150.38,15
2652,1032,28,2,10434.86,0
2653,1032,49,2,6065.27,0
2654,1032,21,2,2967.61,0
2655,1032,15,3,3426.72,0
2656,1033,1,3,12008.38,10
2657,1033,24,2,8428.85,20
2658,1034,49,3,6065.27,0
2659,1034,7,1,9566.23,0
2660,1034,48,3,6062.17,0
2661,1035,5,3,6591.65,0
2662,1035,60,2,9163.59,0
2663,1035,40,2,9172.33,0
2664,1036,3,3,6068.9,25
2665,1037,56,3,12077.06,0
2666,1037,18,2,14551.4,0
2667,1037,52,1,919.12,10
2668,1038,37,2,8898.85,0
2669,1038,51,1,5784.03,10
2670,1038,12,3,4331.15,0
2671,1039,15,3,3426.72,0
2672,1039,20,1,9089.61,0
2673,1039,22,2,7423.51,0
2674,1039,44,1,11459.88,0
2675,1040,53,1,442.24,10
2676,1041,16,2,6378.95,0
2677,1041,56,2,12077.06,5
2678,1042,4,3,10523.93,0
2679,1042,13,1,3256.25,5
